Date,Price,Open,High,Low,Vol.,Change %
12/7/2019,7556.24,7547.27,7589.95,7525.71,15453520564,0.12
12/8/2019,7564.35,7551.34,7634.61,7476.09,15409908086,0.17
12/9/2019,7400.9,7561.8,7618.09,7365.99,17872021272,-2.13
12/10/2019,7278.12,7397.13,7424.02,7246.04,18249031195,-1.61
12/11/2019,7217.43,7277.2,7324.16,7195.53,16350490689,-0.82
12/12/2019,7243.13,7216.74,7266.64,7164.74,18927080224,0.37
12/13/2019,7269.68,7244.66,7293.56,7227.12,17125736940,0.35
12/14/2019,7124.67,7268.9,7308.84,7097.21,17137029730,-1.98
12/15/2019,7152.3,7124.24,7181.08,6924.38,16881129804,0.39
12/16/2019,6932.48,7153.66,7171.17,6903.68,20213265950,-3.09
12/17/2019,6640.52,6931.32,6964.08,6587.97,22363804217,-4.2
12/18/2019,7276.8,6647.7,7324.98,6540.05,31836522778,9.46
12/19/2019,7202.84,7277.59,7346.6,7041.38,25904604416,-1.03
12/20/2019,7218.82,7208.64,7257.92,7086.12,22633815180,0.14
12/21/2019,7191.16,7220.59,7223.23,7112.74,19312552168,-0.41
12/22/2019,7511.59,7191.19,7518.03,7167.18,23134537956,4.46
12/23/2019,7355.63,7508.9,7656.18,7326.19,27831788041,-2.04
12/24/2019,7322.53,7354.39,7535.72,7269.53,22991622105,-0.43
12/25/2019,7275.16,7325.76,7357.02,7220.99,21559505149,-0.69
12/26/2019,7238.97,7274.8,7388.3,7200.39,22787010034,-0.49
12/27/2019,7290.09,7238.14,7363.53,7189.93,22777360996,0.72
12/28/2019,7317.99,7289.03,7399.04,7286.91,21365673026,0.4
12/29/2019,7422.65,7317.65,7513.95,7279.87,22445257702,1.43
12/30/2019,7293,7420.27,7454.82,7276.31,22874131672,-1.72
12/31/2019,7193.6,7294.44,7335.29,7169.78,21167946112,-1.38
1/1/2020,7200.17,7194.89,7254.33,7174.94,18565664997,0.07
1/2/2020,6985.47,7202.55,7212.16,6935.27,20802083465,-3.01
1/3/2020,7344.88,6984.43,7413.72,6915,28111481032,5.16
1/4/2020,7410.66,7345.38,7427.39,7309.51,18444271275,0.89
1/5/2020,7411.32,7410.45,7544.5,7400.54,19725074095,0.01
1/6/2020,7769.22,7410.45,7781.87,7409.29,23276261598,4.84
1/7/2020,8163.69,7768.68,8178.22,7768.23,28767291327,5.08
1/8/2020,8079.86,8161.94,8396.74,7956.77,31672559265,-1.01
1/9/2020,7879.07,8082.3,8082.3,7842.4,24045990466,-2.51
1/10/2020,8166.55,7878.31,8166.55,7726.77,28714583844,3.66
1/11/2020,8037.54,8162.19,8218.36,8029.64,25521165085,-1.53
1/12/2020,8192.49,8033.26,8200.06,8009.06,22903438381,1.98
1/13/2020,8144.19,8189.77,8197.79,8079.7,22482910688,-0.56
1/14/2020,8827.76,8140.93,8879.51,8140.93,44841784107,8.44
1/15/2020,8807.01,8825.34,8890.12,8657.19,40102834650,-0.21
1/16/2020,8723.79,8812.48,8846.46,8612.1,31313981931,-1.01
1/17/2020,8929.04,8725.21,8958.12,8677.32,36372139320,2.34
1/18/2020,8942.81,8927.21,9012.2,8827.33,32337772627,0.17
1/19/2020,8706.25,8941.45,9164.36,8620.08,34217320471,-2.63
1/20/2020,8657.64,8704.63,8745.59,8560.47,26422375678,-0.54
1/21/2020,8745.89,8658.99,8755.71,8544.52,24097418512,1
1/22/2020,8680.88,8744.21,8792.99,8636.75,22600204051,-0.72
1/23/2020,8406.52,8680.65,8687.75,8333.64,25770680779,-3.16
1/24/2020,8445.43,8405.57,8514.67,8266.84,24397913026,0.47
1/25/2020,8367.85,8440.12,8458.45,8296.22,19647331549,-0.86
1/26/2020,8596.83,8364.41,8602.4,8325.5,22177678796,2.78
1/27/2020,8909.82,8597.31,8977.73,8597.31,28647338393,3.63
1/28/2020,9358.59,8912.52,9358.59,8908.45,34398744403,5
1/29/2020,9316.63,9357.47,9406.43,9269.47,30682598115,-0.44
1/30/2020,9508.99,9316.02,9553.13,9230.9,32378792851,2.07
1/31/2020,9350.53,9508.31,9521.71,9230.78,29432489719,-1.66
2/1/2020,9392.88,9346.36,9439.32,9313.24,25922656496,0.5
2/2/2020,9344.37,9389.82,9468.8,9217.82,30835736946,-0.48
2/3/2020,9293.52,9344.68,9540.37,9248.63,30934096509,-0.55
2/4/2020,9180.96,9292.84,9331.27,9112.81,29893183716,-1.2
2/5/2020,9613.42,9183.42,9701.3,9163.7,35222060874,4.68
2/6/2020,9729.8,9617.82,9824.62,9539.82,37628823716,1.16
2/7/2020,9795.94,9726,9834.72,9726,34522718159,0.72
2/8/2020,9865.12,9793.07,9876.75,9678.91,35172043762,0.74
2/9/2020,10116.67,9863.89,10129.44,9850.39,35807884663,2.56
2/10/2020,9856.61,10115.56,10165.77,9784.56,39386548075,-2.56
2/11/2020,10208.24,9855.89,10210.05,9729.33,37648059389,3.57
2/12/2020,10326.05,10202.39,10393.61,10202.39,43444303830,1.21
2/13/2020,10214.38,10323.96,10457.63,10116.16,49356071373,-1.06
2/14/2020,10312.12,10211.55,10322,10125.53,43338264162,0.98
2/15/2020,9889.42,10313.86,10341.56,9874.43,43865054831,-4.12
2/16/2020,9934.43,9889.18,10053.97,9722.39,43374780305,0.46
2/17/2020,9690.14,9936.56,9938.82,9507.64,45998298413,-2.48
2/18/2020,10142,9691.23,10161.94,9632.38,47271023953,4.65
2/19/2020,9633.39,10143.8,10191.68,9611.22,46992019710,-5.03
2/20/2020,9608.48,9629.33,9643.22,9507.9,44925260237,-0.22
2/21/2020,9686.44,9611.78,9723.01,9589.74,40930547513,0.78
2/22/2020,9663.18,9687.71,9698.23,9600.73,35838025154,-0.25
2/23/2020,9924.52,9663.32,9937.4,9657.79,41185185761,2.7
2/24/2020,9650.17,9921.58,9951.75,9537.04,45080496648,-2.74
2/25/2020,9341.71,9651.31,9652.74,9305.02,42515259129,-3.21
2/26/2020,8820.52,9338.29,9354.78,8704.43,50420050762,-5.54
2/27/2020,8784.49,8825.09,8932.89,8577.2,45470195695,-0.46
2/28/2020,8672.46,8788.73,8890.46,8492.93,44605450443,-1.32
2/29/2020,8599.51,8671.21,8775.63,8599.51,35792392544,-0.83
3/1/2020,8562.45,8599.76,8726.8,8471.21,35349164300,-0.43
3/2/2020,8869.67,8563.26,8921.31,8532.63,42857674409,3.58
3/3/2020,8787.79,8865.39,8901.6,8704.99,42386715821,-0.88
3/4/2020,8755.25,8788.54,8843.37,8712.43,34746706368,-0.38
3/5/2020,9078.76,8760.29,9142.05,8757.25,39698054597,3.64
3/6/2020,9122.55,9078.31,9167.7,9032.08,40826885651,0.49
3/7/2020,8909.95,9121.6,9163.22,8890.74,36216930370,-2.32
3/8/2020,8108.12,8908.21,8914.34,8105.25,39973102121,-8.98
3/9/2020,7923.64,8111.15,8177.79,7690.1,46936995808,-2.31
3/10/2020,7909.73,7922.15,8136.95,7814.76,42213940994,-0.16
3/11/2020,7911.43,7910.09,7950.81,7642.81,38682762605,0.02
3/12/2020,4970.79,7913.62,7929.12,4860.35,53980357243,-37.19
3/13/2020,5563.71,5017.83,5838.11,4106.98,74156772075,10.88
3/14/2020,5200.37,5573.08,5625.23,5125.07,36154506008,-6.69
3/15/2020,5392.31,5201.07,5836.65,5169.28,33997889639,3.68
3/16/2020,5014.48,5385.23,5385.23,4575.36,45368026430,-6.88
3/17/2020,5225.63,5002.58,5371.35,4981.91,38622642935,4.46
3/18/2020,5238.44,5227.11,5331.83,5069.34,37878801016,0.22
3/19/2020,6191.19,5245.42,6329.74,5236.97,51000731797,18.03
3/20/2020,6198.78,6191.65,6844.26,5865.78,54442976103,0.12
3/21/2020,6185.07,6206.52,6378.14,5932.82,42494390880,-0.35
3/22/2020,5830.25,6185.56,6359.7,5823.71,40099664740,-5.74
3/23/2020,6416.31,5831.37,6443.93,5785,46491916000,10.03
3/24/2020,6734.8,6436.64,6789.02,6411.07,48221910672,4.63
3/25/2020,6681.06,6738.72,6892.51,6536.93,44590107888,-0.86
3/26/2020,6716.44,6675.17,6735.46,6590.96,35319797642,0.62
3/27/2020,6469.8,6719.39,6793.84,6466.7,34585598367,-3.71
3/28/2020,6242.19,6467.25,6467.5,6117.84,34885225901,-3.48
3/29/2020,5922.04,6245.62,6250.47,5920.09,28373690931,-5.18
3/30/2020,6429.84,5925.54,6517.2,5903.23,37101651525,8.51
3/31/2020,6438.64,6430.61,6504.52,6374.16,32786468812,0.12
4/1/2020,6606.78,6437.32,6612.57,6202.37,40346426266,2.63
4/2/2020,6793.62,6606.78,7088.25,6595.92,47660646124,2.83
4/3/2020,6733.39,6797.4,7003.22,6673.34,38976504903,-0.94
4/4/2020,6867.53,6738.38,6878.95,6696.48,33185988584,1.92
4/5/2020,6791.13,6862.54,6883.41,6715.93,29510409856,-1.04
4/6/2020,7271.78,6788.05,7271.78,6782.89,46896904615,7.13
4/7/2020,7176.41,7273.64,7427.94,7136.71,44243482668,-1.34
4/8/2020,7334.1,7179.28,7356.22,7153.31,37563249549,2.16
4/9/2020,7302.09,7337.97,7341.45,7179.09,34815139178,-0.49
4/10/2020,6865.49,7303.82,7303.82,6802.48,43622840992,-6
4/11/2020,6859.08,6867.44,6926.07,6789.92,31222085946,-0.12
4/12/2020,6971.09,6858.07,7119.95,6811.08,35759567632,1.65
4/13/2020,6845.04,6965.62,6965.62,6668.26,38619308647,-1.73
4/14/2020,6842.43,6843.28,6958.56,6793.82,34110434052,-0.01
4/15/2020,6642.11,6845.56,6928.66,6633.4,32288311031,-2.97
4/16/2020,7116.8,6640.45,7134.45,6555.5,46783242377,7.17
4/17/2020,7096.18,7116.55,7167.18,7050.33,32513423567,-0.29
4/18/2020,7257.67,7092.29,7269.96,7089.25,32447188386,2.33
4/19/2020,7189.42,7260.92,7280.52,7167.05,31311210215,-0.98
4/20/2020,6881.96,7186.87,7240.29,6835.5,37747113936,-4.24
4/21/2020,6880.32,6879.78,6934.55,6834.44,32589741511,0.01
4/22/2020,7117.21,6879.44,7145.87,6867.78,33249153866,3.46
4/23/2020,7429.72,7121.31,7491.79,7081.59,43500782316,4.33
4/24/2020,7550.9,7434.18,7574.2,7434.18,34636526286,1.57
4/25/2020,7569.94,7550.48,7641.36,7521.67,32941541447,0.26
4/26/2020,7679.87,7570.14,7700.59,7561.41,33070154491,1.45
4/27/2020,7795.6,7679.42,7795.6,7679.42,36162144725,1.51
4/28/2020,7807.06,7796.97,7814.53,7730.81,33187959921,0.13
4/29/2020,8801.04,7806.71,8871.75,7786.05,60201052203,12.74
4/30/2020,8658.55,8797.67,9440.65,8533.26,66964629541,-1.58
5/1/2020,8864.77,8672.78,9048.02,8667.76,44068389997,2.21
5/2/2020,8988.6,8869.06,9007.19,8811.37,40134388683,1.35
5/3/2020,8897.47,8983.61,9167.78,8830.97,47101785174,-0.96
5/4/2020,8912.65,8895.75,8956.91,8645.02,45718796276,0.19
5/5/2020,9003.07,8912.83,9062.42,8856.83,43148462663,1.01
5/6/2020,9268.76,9007.44,9411.47,8966.71,49371886931,2.9
5/7/2020,9951.52,9261.9,9992.66,9138.32,61112700562,7.45
5/8/2020,9842.67,9936.16,9996.74,9767.17,51780748042,-0.94
5/9/2020,9593.9,9840.91,9913.86,9580.64,46566121841,-2.51
5/10/2020,8756.43,9591.17,9595.58,8395.11,63325279337,-8.7
5/11/2020,8601.8,8755.54,9033.47,8374.32,57119858802,-1.76
5/12/2020,8804.48,8610.39,8949.9,8569.64,42142717533,2.25
5/13/2020,9269.99,8805.39,9317.88,8805.39,45558144023,5.28
5/14/2020,9733.72,9271.33,9793.27,9255.04,56426907637,4.99
5/15/2020,9328.2,9734.29,9755.83,9261.4,48158802327,-4.17
5/16/2020,9377.01,9333.24,9564.21,9260.69,36164766408,0.47
5/17/2020,9670.74,9374.93,9823,9349.55,40084250663,3.16
5/18/2020,9726.58,9675.7,9906.03,9570.36,41827139896,0.53
5/19/2020,9729.04,9727.06,9836.05,9539.62,39254288955,0.02
5/20/2020,9522.98,9725.33,9804.79,9447.2,36546239703,-2.08
5/21/2020,9081.76,9522.74,9555.24,8869.93,39326160532,-4.63
5/22/2020,9182.58,9080.33,9232.94,9008.64,29810773699,1.13
5/23/2020,9209.29,9185.06,9302.5,9118.11,27727866812,0.26
5/24/2020,8790.37,9212.28,9288.4,8787.25,32518803300,-4.58
5/25/2020,8906.93,8786.11,8951.01,8719.67,31288157264,1.38
5/26/2020,8835.05,8909.59,8991.97,8757.29,29584186947,-0.84
5/27/2020,9181.02,8837.38,9203.32,8834.16,32740536902,3.89
5/28/2020,9525.75,9184.95,9546.32,9148.46,34367073114,3.71
5/29/2020,9439.12,9528.36,9573.67,9379.34,32896642044,-0.94
5/30/2020,9700.41,9438.91,9704.03,9366.73,32722975141,2.77
5/31/2020,9461.06,9700.11,9700.34,9432.3,27773290299,-2.46
6/1/2020,10167.27,9463.61,10199.57,9450.9,35198901068,7.44
6/2/2020,9529.8,10162.97,10182.34,9460.57,39137252109,-6.23
6/3/2020,9656.72,9533.76,9682.86,9471.85,25007459262,1.29
6/4/2020,9800.64,9655.85,9887.61,9525.25,25921805072,1.5
6/5/2020,9665.53,9800.22,9869.24,9663.22,23509628646,-1.37
6/6/2020,9653.68,9664.9,9773.43,9591.02,20438419222,-0.12
6/7/2020,9758.85,9653,9768.5,9458.15,25015250846,1.1
6/8/2020,9771.49,9760.06,9782.31,9675.89,21486346312,0.12
6/9/2020,9795.7,9774.36,9836.37,9664.72,23717842783,0.22
6/10/2020,9870.09,9794.12,9908.9,9728.29,25706567601,0.78
6/11/2020,9321.78,9870.08,9938.3,9263.07,30247143440,-5.56
6/12/2020,9480.84,9320.69,9540.47,9285.85,22610564515,1.72
6/13/2020,9475.28,9480.74,9493.21,9396.01,17564322315,-0.06
6/14/2020,9386.79,9477.55,9482.27,9347.59,18991732746,-0.96
6/15/2020,9450.7,9386.04,9504.86,8990.18,26699704768,0.69
6/16/2020,9538.02,9454.27,9579.43,9400.45,21565537209,0.89
6/17/2020,9480.25,9533.78,9540.42,9327.34,20177709879,-0.56
6/18/2020,9411.84,9481.57,9482.78,9328.4,17770083003,-0.74
6/19/2020,9288.02,9410.29,9440.88,9274.3,19632223107,-1.3
6/20/2020,9332.34,9290.96,9394.97,9247.38,17130541557,0.45
6/21/2020,9303.63,9330.93,9401.11,9300.43,15324301169,-0.29
6/22/2020,9648.72,9300.92,9655.07,9296.87,21104009514,3.74
6/23/2020,9629.66,9644.08,9670.54,9547.25,17006433272,-0.15
6/24/2020,9313.61,9632.15,9680.37,9278.23,18961716076,-3.31
6/25/2020,9264.81,9314.13,9340.16,9095.32,18616048626,-0.53
6/26/2020,9162.92,9261,9310.52,9101.74,18341465837,-1.06
6/27/2020,9045.39,9167.82,9207.81,8998.22,17273093144,-1.34
6/28/2020,9143.58,9048.46,9197.55,8975.53,14560870760,1.05
6/29/2020,9190.85,9140.03,9237.57,9041.88,16460547078,0.56
6/30/2020,9137.99,9185.58,9217.84,9084.84,15735797744,-0.52
7/1/2020,9228.33,9145.99,9309.75,9104.74,15971550355,0.9
7/2/2020,9123.41,9231.14,9274.96,9036.62,16338916796,-1.17
7/3/2020,9087.3,9124.84,9202.34,9058.79,13078970999,-0.41
7/4/2020,9132.49,9084.23,9183.3,9053.63,12290528515,0.53
7/5/2020,9073.94,9126.09,9162.18,8977.02,12903406143,-0.57
7/6/2020,9375.47,9072.85,9375.47,9058.66,17889263252,3.34
7/7/2020,9252.28,9349.16,9360.62,9201.82,13839652595,-1.04
7/8/2020,9428.33,9253.02,9450.34,9249.5,19702359883,1.89
7/9/2020,9277.97,9427.99,9431.38,9235,18000702524,-1.59
7/10/2020,9278.81,9273.36,9287.47,9118,16860035605,0.06
7/11/2020,9240.35,9277.51,9293.53,9199.49,13249910444,-0.4
7/12/2020,9276.5,9241.05,9319.42,9197.45,14452361907,0.38
7/13/2020,9243.61,9277.21,9306.41,9224.29,17519821266,-0.36
7/14/2020,9243.21,9238.7,9283.84,9171.66,18085038362,0.05
7/15/2020,9192.84,9241.9,9275.33,9171.93,15844731575,-0.53
7/16/2020,9132.23,9191.98,9214.31,9088.95,15713967523,-0.65
7/17/2020,9151.39,9131.81,9182.25,9089.2,13944570749,0.21
7/18/2020,9159.04,9151.18,9230.98,9100.82,12252601475,0.09
7/19/2020,9185.82,9158.01,9201.4,9097.63,12939002784,0.3
7/20/2020,9164.23,9187.22,9214.27,9137.51,13755604146,-0.25
7/21/2020,9374.89,9162.51,9407.26,9149.39,18069581956,2.32
7/22/2020,9525.36,9375.08,9530.52,9319.65,16532254884,1.6
7/23/2020,9581.07,9527.14,9610.25,9483,18146399002,0.57
7/24/2020,9536.89,9585.51,9623.34,9481.45,16552768325,-0.51
7/25/2020,9677.11,9539.49,9704.56,9530.21,16610070933,1.44
7/26/2020,9905.17,9680.23,10023.81,9652.85,20507998997,2.32
7/27/2020,10990.87,9905.22,11298.22,9903.97,35359749590,10.96
7/28/2020,10912.82,11017.46,11204.33,10632.63,28766551142,-0.95
7/29/2020,11100.47,10912.95,11304.4,10856.14,24617249715,1.72
7/30/2020,11111.21,11099.83,11169.36,10895.46,22857247901,0.1
7/31/2020,11323.47,11110.21,11415.86,10987.05,23160469766,1.92
8/1/2020,11759.59,11322.57,11794.78,11239.68,26075670303,3.86
8/2/2020,11053.61,11758.76,12034.14,11018.13,27410067336,-6
8/3/2020,11246.35,11043.77,11453.08,11012.42,20271713443,1.83
8/4/2020,11205.89,11246.2,11385.38,11094.15,21250197042,-0.36
8/5/2020,11747.02,11203.82,11786.62,11158.29,24411254471,4.85
8/6/2020,11779.77,11749.87,11902.34,11598.71,23400740340,0.25
8/7/2020,11601.47,11778.89,11898.04,11408.59,23132312867,-1.51
8/8/2020,11754.05,11604.55,11800.06,11558.43,17572057837,1.29
8/9/2020,11675.74,11737.33,11806.06,11548.78,17489608833,-0.52
8/10/2020,11878.11,11662.26,12045.14,11662.26,26114112569,1.85
8/11/2020,11410.53,11881.65,11932.71,11195.71,27039782640,-3.97
8/12/2020,11584.93,11404.6,11748.4,11249.61,25064548486,1.58
8/13/2020,11784.14,11588.41,11796.4,11216.87,27522199497,1.69
8/14/2020,11768.87,11772.66,12150.99,11685.46,24237958589,-0.03
8/15/2020,11865.7,11768.7,11963.2,11768.7,23354924400,0.82
8/16/2020,11892.8,11866.69,11934.9,11737.19,20583375490,0.22
8/17/2020,12254.4,11895.66,12359.06,11806.7,28227687027,3.02
8/18/2020,11991.23,12251.9,12335.71,11954.53,26043227672,-2.13
8/19/2020,11758.28,11990.88,12028.92,11687.33,24502851117,-1.94
8/20/2020,11878.37,11761.5,11900.41,11710.06,20175242945,0.99
8/21/2020,11592.49,11878.03,11899.26,11564.98,23762425999,-2.4
8/22/2020,11681.83,11585.48,11689.41,11448.81,20224191306,0.83
8/23/2020,11664.85,11679.7,11713.43,11559.92,18482062658,-0.13
8/24/2020,11774.6,11663.69,11807.63,11623.25,20681511755,0.95
8/25/2020,11366.13,11773.59,11778.3,11189.85,26301509932,-3.46
8/26/2020,11488.36,11366.89,11530.05,11296.99,22466660958,1.07
8/27/2020,11323.4,11485.61,11570.79,11185.94,23240415076,-1.41
8/28/2020,11542.5,11325.3,11545.62,11316.42,19807127588,1.92
8/29/2020,11506.87,11541.05,11585.64,11466.29,17485597759,-0.3
8/30/2020,11711.51,11508.71,11715.26,11492.38,19760127945,1.76
8/31/2020,11680.82,11713.31,11768.88,11598.32,22285928250,-0.28
9/1/2020,11970.48,11679.32,12067.08,11601.13,27311555343,2.49
9/2/2020,11414.03,11964.82,11964.82,11290.79,28037405299,-4.6
9/3/2020,10245.3,11407.19,11443.02,10182.46,31927261555,-10.19
9/4/2020,10511.81,10230.37,10663.92,10207.94,29965130374,2.75
9/5/2020,10169.57,10512.53,10581.57,9946.68,44916565292,-3.26
9/6/2020,10280.35,10167.22,10353.93,10056.89,37071460174,1.11
9/7/2020,10369.56,10281,10399.15,9916.49,33703098409,0.86
9/8/2020,10131.52,10369.31,10414.78,9945.11,33430927462,-2.29
9/9/2020,10242.35,10134.15,10350.54,10017.25,24128292755,1.07
9/10/2020,10363.14,10242.33,10503.91,10238.14,54406443211,1.18
9/11/2020,10400.92,10369.03,10434.92,10140.84,45201121775,0.31
9/12/2020,10442.17,10409.86,10578.84,10292.39,36750077324,0.31
9/13/2020,10323.76,10452.4,10577.21,10224.33,36506852789,-1.23
9/14/2020,10680.84,10328.73,10800.01,10266.01,35453581940,3.41
9/15/2020,10796.95,10677.75,10938.63,10656.46,32509451925,1.12
9/16/2020,10974.91,10797.76,11100.12,10704.88,30769986455,1.64
9/17/2020,10948.99,10973.25,11037.42,10774.63,38151810523,-0.22
9/18/2020,10944.59,10951.82,11034.91,10829.66,26341903912,-0.07
9/19/2020,11094.35,10933.75,11134.09,10909.62,22764204008,1.47
9/20/2020,10938.27,11095.87,11095.87,10814.48,24699523788,-1.42
9/21/2020,10462.26,10934.93,10988.3,10380.26,28884999244,-4.32
9/22/2020,10538.46,10459.62,10568.08,10382.73,23621787804,0.75
9/23/2020,10246.19,10535.49,10537.83,10197.87,23788661867,-2.75
9/24/2020,10760.07,10248.79,10771.06,10231.49,47144380902,4.99
9/25/2020,10692.72,10761.11,10777.7,10578.91,39348590957,-0.64
9/26/2020,10750.72,10695.58,10773,10667.28,46852525493,0.52
9/27/2020,10775.27,10746.89,10803.98,10622.92,53745972818,0.26
9/28/2020,10709.65,10776.61,10945.35,10703.89,47762394731,-0.62
9/29/2020,10844.64,10709.65,10860,10649.5,46582396602,1.26
9/30/2020,10784.49,10843.87,10847.26,10669.32,44171073700,-0.55
10/1/2020,10619.45,10795.25,10933.62,10472.36,40023134100,-1.63
10/2/2020,10575.97,10619.82,10657.84,10416.69,48661453918,-0.41
10/3/2020,10549.33,10575.1,10598.94,10511.13,44660271563,-0.24
10/4/2020,10669.58,10550.44,10686,10534.39,71251776995,1.13
10/5/2020,10793.34,10676.53,10793.51,10634.6,47537578009,1.09
10/6/2020,10604.41,10796.31,10797.58,10528.89,42623695307,-1.78
10/7/2020,10668.97,10603.36,10680.51,10562.51,37799458436,0.62
10/8/2020,10915.69,10669.37,10945.74,10562.61,63314794397,2.31
10/9/2020,11064.46,10927.91,11102.67,10846.85,22799117613,1.25
10/10/2020,11296.36,11059.14,11442.21,11056.94,22877978588,2.15
10/11/2020,11384.18,11296.08,11428.81,11288.63,19968627060,0.78
10/12/2020,11555.36,11392.64,11698.47,11240.69,26163972642,1.43
10/13/2020,11425.9,11548.72,11548.98,11321.22,24241420251,-1.06
10/14/2020,11429.51,11429.05,11539.98,11307.83,24103426719,0
10/15/2020,11495.35,11426.6,11569.91,11303.6,24487233058,0.6
10/16/2020,11322.12,11502.83,11540.06,11223.01,25635480772,-1.57
10/17/2020,11358.1,11322.12,11386.26,11285.35,19130430174,0.32
10/18/2020,11483.36,11355.98,11483.36,11347.58,18283314340,1.12
10/19/2020,11742.04,11495.04,11799.09,11408.29,23860769928,2.15
10/20/2020,11916.33,11745.97,11999.92,11681.48,30915821592,1.45
10/21/2020,12823.69,11913.08,13184.57,11900.93,43414712626,7.64
10/22/2020,12965.89,12801.64,13161.59,12717.09,34729759598,1.28
10/23/2020,12931.54,12971.55,13015.96,12752.65,28974975003,-0.31
10/24/2020,13108.06,12931.57,13145.07,12885.75,24542317940,1.36
10/25/2020,13031.17,13108.06,13329.18,12910.06,24406920575,-0.59
10/26/2020,13075.25,13031.2,13225.3,12822.38,29461458313,0.34
10/27/2020,13654.22,13075.24,13759.67,13060.84,33749878156,4.43
10/28/2020,13271.29,13654.21,13837.7,12932.25,35867318895,-2.8
10/29/2020,13437.88,13271.3,13612.05,12980.06,56499499598,1.26
10/30/2020,13546.52,13437.87,13651.52,13136.2,30581485201,0.81
10/31/2020,13781,13546.53,14028.21,13457.53,30306464719,1.73
11/1/2020,13737.11,13781,13862.03,13628.38,24453857900,-0.32
11/2/2020,13550.49,13737.03,13808.32,13243.16,30771455468,-1.36
11/3/2020,13950.3,13550.45,13984.98,13325.44,29869951617,2.95
11/4/2020,14133.71,13950.49,14218.77,13580.47,35116364962,1.31
11/5/2020,15579.85,14133.73,15706.4,14102.09,40856321439,10.23
11/6/2020,15565.88,15579.73,15903.44,15226.84,39837841971,-0.09
11/7/2020,14833.75,15565.88,15737.1,14423.2,35024953706,-4.7
11/8/2020,15479.57,14833.75,15637.32,14744.11,26632075029,4.35
11/9/2020,15332.32,15479.6,15785.14,14865.53,34149115566,-0.95
11/10/2020,15290.9,15332.35,15450.33,15124.96,25574938143,-0.27
11/11/2020,15701.34,15290.91,15916.26,15290.01,29772374934,2.68
11/12/2020,16276.34,15701.3,16305,15534.77,34175758344,3.66
11/13/2020,16317.81,16276.44,16463.18,15992.15,31599492172,0.25
11/14/2020,16068.14,16317.81,16317.81,15749.19,27481710135,-1.53
11/15/2020,15955.59,16068.14,16123.11,15793.53,23653867583,-0.7
11/16/2020,16716.11,15955.58,16816.18,15880.71,31526766675,4.77
11/17/2020,17645.41,16685.69,17782.92,16564.54,39006849170,5.75
11/18/2020,17804.01,17645.19,18393.95,17352.91,49064800278,0.9
11/19/2020,17817.09,17803.86,18119.55,17382.55,36985055355,0.07
11/20/2020,18621.31,17817.08,18773.23,17765.79,36992873940,4.51
11/21/2020,18642.23,18621.32,18936.62,18444.36,39650210707,0.11
11/22/2020,18370,18642.23,18688.97,17671.38,41280434226,-1.46
11/23/2020,18364.12,18370.02,18711.43,18000.8,42741112308,-0.03
11/24/2020,19107.46,18365.02,19348.27,18128.66,51469565009,4.04
11/25/2020,18732.12,19104.41,19390.96,18581.15,43710357371,-1.95
11/26/2020,17150.62,18729.84,18866.29,16351.04,61396835737,-8.43
11/27/2020,17108.4,17153.91,17445.02,16526.42,38886494645,-0.27
